Source apportionment for 150 cities
commit BD handover version 23 March 2020
emissions cdf = ../20220601_01_005/BCemis_emepV434_camsV42_01_005_bugSOxGNFr3ok.nc
concentrations cdf = ../20220601_01_005/BCconc_emepV434_camsv42_01005_SURF_ug_PM25_rh50.nc
model folder = ../20220601_01_005/SR_SURF_ug_PM25_rh50.nc
model;pollutant;target;source;snap;precursor;potential;relative_potential;potency;target_conc_basecase;delta_conc;DE
sherpa_camsV42_01_005;PM25;Den Haag;Den Haag_National;7;SOx;3.148022e-02;3.408726e-01;2.466350e-05;9.235185e+00;1.574011e-02;6.381944e+02
sherpa_camsV42_01_005;PM25;Den Haag;Den Haag_National;8;NH3;1.940749e-07;2.101473e-06;5.289001e-06;9.235185e+00;9.703743e-08;1.834702e-02
sherpa_camsV42_01_005;PM25;Den Haag;Den Haag_National;8;NMVOC;9.295963e-05;1.006581e-03;3.443980e-07;9.235185e+00;4.647981e-05;1.349596e+02
sherpa_camsV42_01_005;PM25;Den Haag;Den Haag_National;8;NOx;1.253870e-02;1.357710e-01;3.988489e-06;9.235185e+00;6.269350e-03;1.571861e+03
sherpa_camsV42_01_005;PM25;Den Haag;Den Haag_National;8;PPM25;1.205775e-03;1.305632e-02;4.786837e-05;9.235185e+00;6.028877e-04;1.259470e+01
sherpa_camsV42_01_005;PM25;Den Haag;Den Haag_National;8;SOx;2.368454e-03;2.564599e-02;1.023787e-05;9.235185e+00;1.184227e-03;1.156713e+02
sherpa_camsV42_01_005;PM25;Den Haag;Den Haag_National;9;NH3;1.463772e-04;1.584995e-03;1.588444e-05;9.235185e+00;7.318862e-05;4.607568e+00
sherpa_camsV42_01_005;PM25;Den Haag;Den Haag_National;9;NMVOC;9.258747e-04;1.002551e-02;2.461667e-07;9.235185e+00;4.629373e-04;1.880585e+03
sherpa_camsV42_01_005;PM25;Den Haag;Den Haag_National;9;NOx;6.165496e-02;6.676094e-01;2.428038e-06;9.235185e+00;3.082748e-02;1.269646e+04
sherpa_camsV42_01_005;PM25;Den Haag;Den Haag_National;9;PPM25;3.629159e-02;3.929709e-01;2.980086e-05;9.235185e+00;1.814579e-02;6.089016e+02
sherpa_camsV42_01_005;PM25;Den Haag;Den Haag_National;9;SOx;1.450727e-04;1.570870e-03;5.262642e-06;9.235185e+00;7.253635e-05;1.378326e+01
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;10;NH3;1.967038e-02;2.129939e-01;3.703133e-07;9.235185e+00;9.835192e-03;2.655911e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;10;NMVOC;2.444666e-04;2.647122e-03;1.538296e-09;9.235185e+00;1.222333e-04;7.946018e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;10;NOx;7.599659e-04;8.229028e-03;1.380675e-08;9.235185e+00;3.799830e-04;2.752154e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;10;PPM25;2.548804e-02;2.759884e-01;2.089946e-07;9.235185e+00;1.274402e-02;6.097774e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;10;SOx;4.405228e-04;4.770049e-03;1.048795e-07;9.235185e+00;2.202614e-04;2.100137e+03
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;11;NH3;6.971666e-01;7.549027e+00;2.932232e-07;9.235185e+00;3.485833e-01;1.188798e+06
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;11;NMVOC;0.000000e+00;0.000000e+00;nan;9.235185e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;11;NOx;0.000000e+00;0.000000e+00;0.000000e+00;9.235185e+00;0.000000e+00;6.785147e+02
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;11;PPM25;1.155502e-02;1.251196e-01;3.135947e-07;9.235185e+00;5.777511e-03;1.842349e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;11;SOx;0.000000e+00;0.000000e+00;nan;9.235185e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;12;NH3;8.279580e-01;8.965256e+00;3.918836e-07;9.235185e+00;4.139790e-01;1.056382e+06
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;12;NMVOC;4.005327e-04;4.337029e-03;2.606757e-09;9.235185e+00;2.002663e-04;7.682585e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;12;NOx;6.778352e-06;7.339703e-05;1.592650e-10;9.235185e+00;3.389176e-06;2.128010e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;12;PPM25;2.929608e-03;3.172224e-02;3.512666e-08;9.235185e+00;1.464804e-03;4.170063e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;12;SOx;2.201713e-06;2.384048e-05;7.350303e-10;9.235185e+00;1.100856e-06;1.497702e+03
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;1;NH3;5.025093e-03;5.441248e-02;5.405911e-07;9.235185e+00;2.512547e-03;4.647777e+03
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;1;NMVOC;2.895547e-04;3.135343e-03;4.190807e-09;9.235185e+00;1.447774e-04;3.454641e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;1;NOx;1.118685e-01;1.211329e+00;5.313005e-08;9.235185e+00;5.593423e-02;1.052780e+06
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;1;PPM25;1.836026e-02;1.988077e-01;1.368683e-07;9.235185e+00;9.180131e-03;6.707273e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;1;SOx;1.163430e-01;1.259780e+00;1.893055e-07;9.235185e+00;5.817152e-02;3.072891e+05
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;2;NH3;3.404448e-02;3.686389e-01;3.352308e-07;9.235185e+00;1.702224e-02;5.077768e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;2;NMVOC;5.438117e-03;5.888477e-02;5.153982e-09;9.235185e+00;2.719059e-03;5.275647e+05
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;2;NOx;1.038688e-01;1.124707e+00;6.504166e-08;9.235185e+00;5.193439e-02;7.984789e+05
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;2;PPM25;1.239236e-01;1.341864e+00;2.327335e-07;9.235185e+00;6.196182e-02;2.662350e+05
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;2;SOx;1.225457e-01;1.326944e+00;1.238488e-07;9.235185e+00;6.127287e-02;4.947391e+05
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;3;NH3;1.983275e-02;2.147521e-01;2.236309e-07;9.235185e+00;9.916377e-03;4.434260e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;3;NMVOC;2.754048e-03;2.982126e-02;1.907156e-09;9.235185e+00;1.377024e-03;7.220302e+05
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;3;NOx;3.824828e-02;4.141582e-01;4.864987e-08;9.235185e+00;1.912414e-02;3.930974e+05
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;3;PPM25;3.039102e-01;3.290786e+00;1.979284e-07;9.235185e+00;1.519551e-01;7.677276e+05
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;3;SOx;3.938177e-02;4.264319e-01;6.320725e-08;9.235185e+00;1.969089e-02;3.115289e+05
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;4;NH3;2.681180e-07;2.903223e-06;6.304907e-11;9.235185e+00;1.340590e-07;2.126264e+03
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;4;NMVOC;2.190651e-03;2.372070e-02;3.849424e-09;9.235185e+00;1.095325e-03;2.845427e+05
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;4;NOx;3.543055e-04;3.836474e-03;3.053525e-08;9.235185e+00;1.771527e-04;5.801582e+03
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;4;PPM25;1.256695e-03;1.360768e-02;2.393090e-07;9.235185e+00;6.283473e-04;2.625673e+03
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;4;SOx;2.402967e-03;2.601970e-02;1.743216e-07;9.235185e+00;1.201484e-03;6.892338e+03
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;5;NH3;2.946991e-02;3.191047e-01;1.637571e-06;9.235185e+00;1.473496e-02;8.998056e+03
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;5;NMVOC;1.709828e-02;1.851428e-01;5.281604e-09;9.235185e+00;8.549142e-03;1.618664e+06
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;5;NOx;6.106531e-04;6.612245e-03;2.254317e-07;9.235185e+00;3.053265e-04;1.354408e+03
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;5;PPM25;2.090237e-02;2.263340e-01;9.588573e-07;9.235185e+00;1.045118e-02;1.089962e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;5;SOx;1.322010e-04;1.431493e-03;3.035686e-07;9.235185e+00;6.610052e-05;2.177449e+02
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;6;NH3;2.521490e-02;2.730309e-01;3.919228e-07;9.235185e+00;1.260745e-02;3.216820e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;6;NMVOC;2.756972e-03;2.985292e-02;2.497991e-09;9.235185e+00;1.378486e-03;5.518379e+05
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;6;NOx;1.915136e-01;2.073739e+00;4.848146e-08;9.235185e+00;9.575682e-02;1.975123e+06
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;6;PPM25;7.449884e-02;8.066849e-01;4.024227e-07;9.235185e+00;3.724942e-02;9.256293e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;6;SOx;1.026839e-03;1.111877e-02;3.410071e-08;9.235185e+00;5.134194e-04;1.505597e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;7;NH3;0.000000e+00;0.000000e+00;0.000000e+00;9.235185e+00;0.000000e+00;5.802561e-01
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;7;NMVOC;4.867031e-04;5.270096e-03;1.655588e-08;9.235185e+00;2.433515e-04;1.469880e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;7;NOx;6.003149e-01;6.500302e+00;1.805394e-07;9.235185e+00;3.001574e-01;1.662559e+06
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;7;PPM25;2.543924e-01;2.754600e+00;1.300318e-06;9.235185e+00;1.271962e-01;9.781930e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;7;SOx;6.758026e-02;7.317695e-01;3.988464e-08;9.235185e+00;3.379013e-02;8.471965e+05
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;8;NH3;1.504644e-04;1.629252e-03;1.042839e-06;9.235185e+00;7.523221e-05;7.214173e+01
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;8;NMVOC;5.598439e-05;6.062076e-04;5.024365e-09;9.235185e+00;2.799220e-05;5.571290e+03
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;8;NOx;5.352782e-03;5.796075e-02;6.939502e-08;9.235185e+00;2.676391e-03;3.856748e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;8;PPM25;5.049906e-04;5.468115e-03;2.205992e-07;9.235185e+00;2.524953e-04;1.144588e+03
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;8;SOx;9.382607e-04;1.015963e-02;1.782279e-07;9.235185e+00;4.691304e-04;2.632193e+03
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;9;NH3;1.493188e-04;1.616847e-03;5.148098e-08;9.235185e+00;7.465938e-05;1.450232e+03
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;9;NMVOC;1.066925e-03;1.155283e-02;4.288948e-09;9.235185e+00;5.334625e-04;1.243807e+05
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;9;NOx;3.855390e-02;4.174675e-01;3.911272e-08;9.235185e+00;1.927695e-02;4.928563e+05
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;9;PPM25;2.922198e-02;3.164201e-01;3.611976e-07;9.235185e+00;1.461099e-02;4.045152e+04
sherpa_camsV42_01_005;PM25;Den Haag;NL_International;9;SOx;1.104210e-03;1.195656e-02;5.213069e-08;9.235185e+00;5.521052e-04;1.059079e+04
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;10;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.043313e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;10;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;2.552708e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;10;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.857845e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;10;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;6.158909e-01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;10;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.076605e-02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;11;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;2.390420e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;11;NMVOC;0.000000e+00;0.000000e+00;nan;5.742245e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;11;NOx;0.000000e+00;0.000000e+00;nan;5.742245e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;11;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.671098e-02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;11;SOx;0.000000e+00;0.000000e+00;nan;5.742245e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;12;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;7.969882e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;12;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.627694e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;12;NOx;0.000000e+00;0.000000e+00;nan;5.742245e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;12;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;2.706061e-02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;12;SOx;0.000000e+00;0.000000e+00;nan;5.742245e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;1;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;3.938008e-01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;1;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;9.889367e-01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;1;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;3.765145e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;1;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.366840e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;1;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.750261e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;2;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.812476e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;2;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;2.984819e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;2;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;4.020336e+02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;2;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.293942e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;2;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;7.238426e+02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;3;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.947055e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;3;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.163014e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;3;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.535352e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;3;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.872206e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;3;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;5.760608e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;4;NH3;0.000000e+00;0.000000e+00;nan;5.742245e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;4;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.560293e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;4;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;5.463630e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;4;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;3.052615e-01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;4;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;8.042081e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;5;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.344214e-01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;5;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.319979e+02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;5;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;6.448155e-02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;5;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.023529e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;5;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;5.926412e-03
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;6;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;8.757431e-01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;6;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.284142e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;6;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;9.465115e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;6;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;4.465737e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;6;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.361778e-01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;7;NH3;0.000000e+00;0.000000e+00;nan;5.742245e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;7;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.274728e-01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;7;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.238795e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;7;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;6.124766e-01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;7;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;2.873167e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;8;NH3;0.000000e+00;0.000000e+00;nan;5.742245e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;8;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.530144e-01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;8;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.655700e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;8;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.100672e-02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;8;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;9.959774e-02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;9;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;2.886150e-03
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;9;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;6.294383e-01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;9;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;8.097119e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;9;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;3.554505e-01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_City;9;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;7.970930e-02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;10;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;4.101090e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;10;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;8.157513e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;10;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;3.086220e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;10;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;2.660063e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;10;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;4.631299e-02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;11;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.386283e+02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;11;NMVOC;0.000000e+00;0.000000e+00;nan;5.742245e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;11;NOx;0.000000e+00;0.000000e+00;nan;5.742245e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;11;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.382275e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;11;SOx;0.000000e+00;0.000000e+00;nan;5.742245e+00;0.000000e+00;nan
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;12;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;2.425843e+02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;12;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;3.951460e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;12;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.961593e-06
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;12;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.280294e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;12;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;2.562737e-07
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;1;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.065076e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;1;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;4.204252e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;1;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;6.425471e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;1;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;5.074994e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;1;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;6.847757e+00
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;2;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;7.090478e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;2;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;8.539882e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;2;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;2.581078e+02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;2;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;3.127720e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;2;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;2.730117e+02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;3;NH3;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.478704e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;3;NMVOC;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;8.644111e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;3;NOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;9.270862e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;3;PPM25;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;1.563423e+02
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;3;SOx;0.000000e+00;0.000000e+00;0.000000e+00;5.742245e+00;0.000000e+00;3.862337e+01
sherpa_camsV42_01_005;PM25;A Coruna;A Coruna_Comm;4;NH3;0.000000e+00;0.000000e+00;nan;5.742245e+00;0.000000e+00;nan
